Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
462,2.859769655,7.186612094,3.897303155,74.96129873,85.23476962
725,2.765599615,4.127918921,2.539270798,76.12499726,70.67689584
538,3.933711201,5.577371121,1.890105228,76.19402493,71.58154902
692,4.494151168,7.067338328,1.073148126,76.0802334,84.86774808
1062,3.418623078,5.907213158,2.612662892,76.65083872,81.86852425
797,2.950187846,7.318217534,2.619655775,75.76176182,70.77399649
761,1.977282625,7.282304053,1.99111712,75.79120968,87.53386765
1487,4.721885827,6.810284836,2.762874396,82.25591357,72.56645825
760,1.881781387,2.417957022,2.195709318,76.22883519,75.0599332
836,4.962716799,5.858906755,2.237165821,77.16985741,66.08243106
462,3.266735664,10.64228421,2.783148681,77.95300121,85.47960009
572,4.638369972,7.870610278,1.653215203,74.64579261,85.79155981
825,0.007891068,6.157039098,2.881307543,84.74776106,77.48446262
474,2.936739781,4.246148231,1.233374256,77.1697816,77.59322083
749,2.979231929,7.833728233,1.583677812,79.24649978,69.56593689
681,3.846053169,8.28565601,1.006465108,85.01113161,67.45055163
728,4.908025492,5.721658361,2.615290643,75.46386724,89.46245694
1512,2.610305716,5.746956291,2.156405701,80.74947912,70.03858378
880,4.656913685,5.946763974,2.315522235,80.48520202,80.26562885
713,2.903776106,10.36359997,4.560230336,80.32379525,76.85342625
739,2.625784256,5.222440085,3.44265296,76.89157004,71.83980646
620,2.273815771,5.001799002,4.65952495,77.72272025,85.3054607
1478,2.811486578,7.202235852,1.906784127,77.18007909,77.21410253
453,2.587313661,10.34206771,3.146920844,77.34605116,85.14898399
703,5.128564052,7.95128685,3.060973429,79.17642953,84.169243
537,4.349171427,5.235084955,3.500016983,77.56512708,84.39419559
754,3.331464377,7.071097027,4.732130775,75.19487069,71.67826532
823,3.873634235,4.861403675,2.744469439,77.2456279,83.36729859
768,4.987853107,6.999765175,2.858312127,75.88228439,72.66305223
1304,3.022840106,10.55880918,5.732867182,85.63066769,74.69103395
776,5.194290053,1.251399326,1.853341803,74.61738784,70.7876277
698,4.679246439,8.786372529,1.998364399,74.2393117,77.95878675
1213,1.738052386,6.957437478,1.822884942,76.81319542,93.32576154
661,1.920490164,5.937084873,1.303615863,76.30157782,85.30082663
560,1.723691837,9.122385273,1.386588979,74.10312607,82.35805528
613,4.264711335,6.426317738,2.302878291,80.26600708,83.65951343
777,3.31469359,7.433920145,1.772863316,83.56756195,75.78565049
388,2.431679379,7.976661086,3.107613942,75.87627465,71.79062435
714,4.406485585,10.39793825,2.345271849,74.94932036,84.61496804
441,5.030587746,11.56432139,5.94233657,76.75698981,66.50928203
913,2.577537492,5.168560934,2.085452844,83.06345494,86.05565543
1129,2.309523221,5.902515133,1.373239287,77.76946017,67.05531717
946,5.069667638,6.448355835,2.170613248,77.47422075,81.11040043
964,4.132079564,5.570428526,1.536167265,84.42881639,69.05492298
646,5.349087101,4.86907567,2.919987872,77.01940191,80.34321536
675,2.986157187,5.017043164,1.679218025,77.08904764,79.66544707
764,2.357019897,7.379463997,2.510326515,75.79956016,73.77871034
804,3.319291746,5.935178834,1.443944504,76.09270929,76.57593031
361,2.30774241,8.237947751,1.24138128,75.65986773,81.24452134
705,2.64118603,5.288407454,1.164662567,77.11497358,91.85225522
725,2.050508969,7.601395424,2.60187392,78.91890461,77.34995764
900,2.042349351,8.295469501,1.967813133,74.46765586,69.0241986
801,2.553126992,4.408436275,2.385071197,77.74183063,87.27197152
554,4.43672251,5.434252245,1.091753025,73.93639956,72.90658657
889,1.756459803,9.969278368,3.057160636,74.47207639,82.20544816
837,3.897374645,4.798025959,2.051584943,86.35505861,82.5971365
632,4.851719022,6.767540912,1.321356359,81.57754642,75.84885293
870,3.047755124,9.382659084,2.912679089,77.99096886,89.06880365
554,4.135389769,4.492539118,1.709781309,81.3716184,72.44296207
968,3.735689648,4.288090529,4.265623369,78.47017306,71.04472536
994,3.506379274,11.20537328,2.422635096,81.70212465,75.98304917
798,4.120380739,3.625529849,1.391566967,87.01491209,85.81851363
760,4.894610514,10.0324657,1.965070815,76.57717735,75.7193191
565,4.006430279,10.23657458,1.314260905,78.07785358,87.13048948
970,4.825986835,6.290509734,1.945940217,83.02117853,77.02839353
710,2.699468179,5.274682842,3.583818223,75.81025439,69.84886114
799,2.419380978,9.985853689,2.635484223,75.69894718,76.76271535
716,2.466732137,11.27822237,1.511407703,74.72141528,74.97482649
559,2.597033384,4.848940685,2.900292807,77.19555301,71.20038904
681,2.15220691,6.145198696,1.717048443,75.87335941,77.66324196
717,2.054772554,3.679095167,6.184046161,76.14001625,71.39399557
686,2.185153961,5.748858865,1.903213247,76.5388416,87.43288648
766,3.042279513,6.943620218,1.330639794,76.46882997,80.78100527
692,5.582967382,6.237782284,3.18971046,74.17663372,80.74726376
1010,3.894662812,4.494619274,2.781235487,77.94001881,91.30689563
913,2.869603535,5.117837349,3.345699735,77.25521574,74.09034126
1149,3.906857754,5.360568717,2.361629295,77.36118891,77.36677235
473,3.104793658,7.373710285,1.104216239,77.59112596,75.59292319
1389,3.245964791,9.811053977,1.572315686,76.5305983,78.12000947
611,2.388089657,2.975794248,2.558657127,75.75400591,83.39240361
1192,3.739380336,5.467808121,1.784442942,78.83348927,70.70438944
948,3.341450684,11.20016405,3.700814558,76.26349387,72.59605315
466,2.647765027,4.708556576,4.573407729,77.0743135,74.04829738
664,4.052912034,7.267175974,3.094775966,77.13450283,83.86838479
792,2.715620651,9.317151058,1.496800136,82.53025389,85.01422105
713,2.799616737,4.007617736,2.517693346,77.83570895,84.50339622
1230,3.429446187,10.83912838,1.830218693,77.40544243,85.91987186
1346,2.227767947,7.683457189,1.679389809,76.61403532,82.53992009
982,2.937975199,6.808336612,1.612850002,76.50483347,71.20984123
1483,3.354776846,9.970183901,2.351975046,76.62746543,79.7269877
717,2.576680424,7.21750355,2.951812585,78.00838851,80.59235909
1326,3.152335558,4.427192609,1.397189089,75.72530063,72.52859452
1303,3.204598318,2.732371764,1.482095126,77.26010046,82.59843375
885,2.595258832,6.281356915,1.306826289,78.01662549,82.99573444
739,4.130398482,5.390149994,1.716525999,75.09789513,75.06264524
524,3.223531922,8.185101829,1.864353329,79.28166436,68.35636908
1054,3.459153845,8.053516072,2.2637927,75.15006558,76.68163
585,2.447679212,5.080719171,2.57103692,75.3412842,80.89815548
601,3.504002002,5.896181387,1.922719826,75.76308247,78.68428619
599,4.30990379,5.285927134,2.184780838,78.23469362,85.27829366
446,4.019978185,6.388075849,1.725482984,76.08496411,79.39610965
794,2.816717624,5.082375019,2.741033419,73.99101073,76.14355117
681,2.851554518,5.195234126,1.188210189,76.84781987,81.14184019
826,3.338057776,11.36952314,4.103288129,76.67585805,80.87205045
850,2.975567792,5.63340734,3.462602603,83.37691643,83.91598743
976,2.294180227,5.901785661,1.784745164,78.48934171,83.30364419
789,3.141538457,7.632252155,2.192422288,73.4381473,86.46977686
1220,3.378465494,9.013793366,2.648977169,77.15151827,74.89984613
379,3.385396486,6.947512854,2.460201918,75.44278465,61.67332472
572,2.877750601,6.852952933,1.475386179,76.83112272,92.42615203
1336,2.71884231,8.628283658,1.760115569,75.0151061,89.65122123
605,3.244584218,9.447193942,1.862079937,84.94956475,77.99222878
978,4.367017115,8.251203447,3.228554201,77.77324297,82.52311168
502,4.159377326,6.759875593,1.231715117,76.61639564,81.76418157
1543,2.05619935,5.726380647,5.574136242,77.38064976,73.1394186
863,2.909810273,5.537173699,1.043788665,77.05664956,86.39817064
658,2.50222075,3.366303446,2.55959595,76.84634508,83.57158358
577,2.118847564,7.806125389,3.409635433,76.21113237,83.91587212
752,3.630736051,6.404392137,3.47157192,75.02548529,75.25594373
674,4.822979762,4.546635523,4.620051316,85.74121322,83.95769633
889,2.351889141,5.050242204,2.318636648,78.344962,70.87354855
874,2.179793705,5.19317456,1.353576446,76.56114228,72.3716925
560,4.505917128,4.101350122,3.420068276,81.89803526,84.71245079
371,2.488661801,5.07480778,1.900460601,74.84327152,75.32020664
1047,4.413927709,7.504321041,2.342412942,78.00479066,82.4899833
734,1.788247292,6.718904143,2.896118656,75.01353097,83.74150466
787,3.574915563,10.89985953,2.178163226,75.93547957,69.6556917
811,2.678211962,7.747243994,2.137228216,81.71150657,77.1448355
725,3.192119561,7.892599554,2.580768605,76.10773138,86.70094245
701,4.278792595,5.154193135,3.211622188,75.48812872,70.90302954
423,5.572009244,6.776067554,3.131005762,74.77453092,71.4811542
693,4.783418152,7.651036521,2.477349406,77.0792882,76.57009073
764,3.273622407,5.060327354,1.901981469,77.20887157,80.86360403
476,1.175037021,6.522007754,1.519683106,77.55659243,73.64690604
607,3.288479561,6.895778834,2.27666042,77.55374389,76.4910848
854,1.66172769,4.687666188,2.889934141,77.17272215,90.69816162
904,3.828892078,5.032243342,1.196708695,86.8492501,78.74040722
573,2.909965489,7.551765227,2.068166333,78.53059321,80.56973902
1287,3.286073762,7.13994957,2.105502958,78.12338394,69.31268946
675,2.494580444,7.336984655,2.098477223,80.16465878,75.71449538
1053,2.691373358,4.673427651,2.699000061,75.24727534,87.99681434
697,2.153351626,5.921095282,0.050617244,75.02807375,69.92050552
856,2.989897257,6.833574717,3.384152861,77.56341824,77.30637005
1022,2.114176014,7.853056333,3.984839352,77.53707665,80.85203063
954,5.674536282,4.090943714,2.457564588,74.61269301,68.43039755
469,3.37333979,5.752503523,2.811195144,77.66459905,68.10481503
497,2.386468827,7.981278977,1.205400055,75.99445937,77.85545712
1345,2.236105515,7.960688105,5.19109262,76.66827303,83.02048569
490,3.150068783,8.161035534,2.206756159,74.44654802,87.03776144
824,1.95022834,4.579475128,1.679170176,72.96343397,74.98151866
899,3.198938152,5.743192938,1.367237881,76.79924683,69.68969174
677,4.683190117,3.801646039,3.067000864,77.89470495,73.55139554
888,2.094400979,6.235994373,2.105336967,74.4090792,67.18182698
879,3.677233313,5.716922963,1.987576425,78.47895844,81.07255802
374,3.590171969,6.755309928,0.830060937,77.05203701,79.65709284
860,5.038024406,6.184968343,1.02916247,75.48061885,81.11507265
752,4.706040715,6.109035954,2.999797809,75.41002333,72.5802808
1005,4.553854071,3.194755711,4.446646467,78.79552504,75.28090904
530,2.798959992,6.760561329,4.322319592,79.80586691,84.19194373
825,2.708733386,3.920737788,2.427679492,83.59717202,92.09156957
954,4.844505643,6.593706259,3.692970433,78.27840696,66.63542152
441,2.0871241,7.648983942,1.424181874,75.20244594,83.43599947
965,2.440711581,4.469179783,3.162790143,75.27195772,79.40712813
732,2.58345263,4.695531607,2.211971949,81.9072078,83.36396177
596,2.466692289,5.97754877,0.939336848,81.99077992,81.33380496
1085,1.91152104,3.843551318,2.608950194,86.64719761,75.59316923
647,4.508660721,5.878317724,4.672294501,77.42443007,85.76651819
1244,2.62269804,6.734493785,1.901958576,80.9883977,80.75609565
966,3.762457986,8.040469096,1.85598554,76.61243731,80.48657608
906,1.159291812,5.779422086,1.487454957,85.14879033,74.44573806
472,4.546361801,4.801745068,2.573016161,73.4032036,68.74981814
1062,3.505451377,10.6759663,2.828360427,78.63886486,64.56515493
1143,2.105973609,10.88780168,2.299549102,76.1079211,74.27120816
1052,4.168849421,2.304362869,1.644542891,77.09632378,84.18583117
667,3.623568287,4.397058526,3.990939872,75.51940722,83.23959
885,4.437420039,2.126419672,2.809901666,85.11235068,75.0981319
699,3.030542129,7.540860345,2.801449315,74.78866052,81.20311121
1472,5.030958342,3.828757586,2.338623078,75.04603564,69.70145226
611,2.434491113,5.71159677,2.640366621,78.30641664,75.95515972
479,1.851432036,1.588609207,1.14276965,75.98039205,82.36896828
928,2.599631187,5.067927014,1.582233746,81.06533801,76.27184975
1305,2.821386725,6.790781834,1.085221945,78.2085894,78.85294453
464,4.945878794,5.803034408,2.204542336,75.40524619,78.00210066
957,2.606340193,5.244942752,1.764043092,76.81830144,77.97995149
1195,2.881366539,6.411253079,2.030101579,84.4307754,81.34624525
481,3.119371374,7.45882001,2.767822007,77.61112579,81.74818198
842,2.056017688,6.844784712,2.574230336,76.32022721,74.32029657
866,4.544643786,6.761509561,0.970558839,84.20660247,74.98903787
468,3.055062314,6.469762354,2.873086613,76.33314371,67.51178042
940,5.436204974,5.036528615,1.534481903,83.42970187,77.65910446
616,2.975350819,5.946278851,2.633043746,74.09577712,70.98849759
707,3.239224448,5.052635,0.975293637,76.15402008,77.92620698
653,3.012562408,5.295869964,2.867130796,75.40205949,85.90874986
980,3.332947125,6.946913764,3.655490879,73.74935612,65.19769951
653,3.045324266,4.905919701,1.963959216,77.14138739,77.13540421
750,3.053867608,5.684663147,4.669778876,74.36256606,87.43778595
552,2.923119179,6.313561968,3.442215889,75.1837168,82.02729471
871,3.541886651,2.137582868,3.421680926,77.14865925,79.30859212
1215,4.876214154,4.925309155,3.245017365,77.09852882,85.09644205
569,4.32872661,11.85652172,2.816291168,75.42084475,77.28305871
1275,2.727497013,8.206415412,2.083186261,80.8041333,67.47457766
631,2.643422211,7.300027029,1.427805582,75.19122779,85.94816557
958,2.662086089,4.922373169,2.086633295,74.51002203,87.05170181
553,2.599174868,7.057961057,1.802113585,84.07933231,75.31472027
543,3.009393278,7.19630545,1.470442108,75.48549726,78.31138586
1158,3.43121954,7.937746975,3.361470563,75.60771801,83.59561635
934,3.941377242,2.56372644,1.760525617,77.54669428,70.02630704
456,2.619307865,8.349443037,2.849917822,75.21019237,80.9823361
786,4.177841983,10.81461608,0.866864608,78.35063859,74.14392684
737,2.479039404,4.85797948,1.766468569,76.85511604,69.26080512
590,2.714852043,2.746143538,1.081646623,84.98649517,79.01452686
910,2.689107588,6.614076848,1.875028224,77.64626349,87.62015658
494,1.940434488,9.427911877,2.645652699,75.17320712,88.37962899
474,2.505362661,5.690672502,6.173463988,75.23820552,80.20979399
609,3.025368716,6.838792756,1.074481648,73.71192567,83.18542874
666,3.527190616,8.625873756,2.096355629,74.02802863,66.67802537
996,2.608127735,6.800612307,1.944540566,78.01676253,73.00683046
856,2.959446997,10.47046469,1.531806934,85.31880344,82.35167425
721,2.832753775,3.357107894,1.866431575,75.00517605,74.12961502
444,3.037433454,7.542188142,1.687151165,74.05554878,81.55608815
853,3.610839926,9.021396231,1.779990767,79.2520846,82.28686707
643,1.780387694,6.838793573,3.109054349,76.06909992,80.13585572
914,4.542623253,6.192575883,2.376831499,82.98398122,72.53093316
477,2.492741352,3.568284256,2.616312693,82.93599468,73.93645456
1019,3.321308685,10.62622098,2.1997861,76.02166247,75.21788418
654,2.242218502,10.54892277,1.914052361,77.30217587,74.74801471
975,2.70948854,7.358303441,1.843751377,75.32305251,66.59620106
1006,3.439367843,4.931973862,2.306421943,76.85110849,74.74697529
501,2.824370972,4.754386959,2.987872385,75.76185405,70.22845903
758,2.857867904,8.174805246,1.709121148,75.97509773,68.10422027
1008,2.831192072,4.959114188,3.277948391,76.74763446,83.25490477
577,4.597143076,4.857432393,4.800987254,75.98157892,69.55537262
885,3.101107857,5.636507936,2.85653057,77.14707518,72.48657309
513,3.527457283,5.162343985,1.9854009,75.85289581,74.39378583
1625,2.726551435,9.332690292,2.718216557,77.49215687,71.91225096
571,3.027917495,3.834269735,2.773392485,73.85836854,82.8904926
378,2.714732551,9.066224671,1.408375987,88.04124184,84.07258898
532,1.966882135,4.140219792,1.37641403,77.74642232,75.21749646
753,2.227771555,4.457696858,1.936766403,76.53620243,71.53321136
567,4.762832087,7.436181876,2.626310763,83.93846545,78.91849782
1099,4.545784334,5.280844558,2.176088263,75.49904914,86.23130303
787,3.528032914,5.273718007,3.154799436,82.62938768,73.53425469
435,3.372937778,6.44656455,0.999483443,76.91528665,71.52113101
850,3.865231515,5.494633106,2.325925464,77.3496539,75.74025912
1234,3.299613038,5.844859861,3.206803532,76.75907111,72.99887471
604,2.281396897,4.24865962,3.486160813,75.16922353,77.92383453
1033,2.036131924,4.932127866,2.235216629,75.93189644,69.71027153
895,4.800725605,6.351455817,4.464492988,76.81525711,71.31295568
894,3.590043908,8.50727469,3.156422368,82.33773758,85.59917927
1039,2.781445779,5.879497934,1.256060338,75.72010091,73.3746841
690,2.484539515,11.23404372,2.440421951,74.75014746,78.97873359
685,3.163822049,6.465317035,1.837146201,76.8083665,69.47205356
659,3.287323027,6.604969848,1.6125862,86.40179569,83.24735947
877,2.283218978,8.227225812,1.613166182,76.06158289,83.93771522
930,2.442061465,9.391741482,1.239225994,78.14733223,81.1281474
727,0.378956234,7.409054913,3.041918127,76.21173189,74.76374778
495,4.797173822,4.832839646,2.643877492,76.34379105,86.668555
573,2.686454318,4.949163212,1.963975268,75.37328686,77.00455602
943,2.042534312,3.918224186,2.121771168,76.98620316,74.21079351
1209,1.824440951,6.848803513,2.898710025,76.35568683,77.74613894
465,4.061049518,10.68791264,1.813159366,74.82000059,74.49257256
746,2.16039818,3.873581983,0.944222459,74.63477401,83.26745448
1047,2.527084372,4.302860877,5.14137279,77.9986243,77.2874898
459,2.390307073,4.708716816,2.281761108,77.01398559,79.14458324
1200,3.829212081,1.522135444,1.936711354,80.00965412,82.45330993
780,4.499212248,5.649845395,5.809383189,76.56851233,84.80788947
717,4.602926521,7.164758345,1.55878011,74.96539333,76.59586317
414,2.208596973,5.253378296,1.912011096,77.27567352,80.86315571
451,2.559194924,9.88938241,1.230916978,74.48004374,77.16899283
975,2.851345612,3.436134987,1.413888889,81.85690884,89.61064854
558,3.338825283,10.5915957,3.681418897,76.38493947,75.4780788
919,5.191460101,3.854911911,2.996236167,80.36185969,90.57603956
590,2.524033859,5.790261209,2.78488477,74.77662609,84.21484028
448,2.568990889,8.693489055,1.099975369,74.82687705,85.29592491
616,3.310048427,3.787692765,6.001030888,75.88980991,72.22000922
615,4.026944607,6.344996553,2.763428806,76.01811365,86.2652161
698,3.296641074,6.100613881,3.439388465,77.15070485,72.2563406
982,4.944414389,4.741718423,3.219038264,77.18963106,78.45797365
599,2.303640654,9.871851004,2.687811797,84.80525017,84.60653255
717,3.770615031,4.73047569,3.187795267,76.67382639,82.51376526
469,2.189600753,5.416491626,1.465583217,77.0972236,83.14738995
628,3.929800733,4.72784504,1.78263555,82.98984938,75.23122643
876,3.495089111,6.031392609,2.269179579,78.13834141,78.97687132
593,5.011751699,4.829854553,4.476152487,77.84976003,69.62142458
434,2.02221058,7.296464227,3.127282191,74.99135154,80.44095425
1408,3.263375068,6.983782173,3.267209563,85.41950068,84.57048845
702,4.570118175,3.354550847,6.146878969,77.44986732,82.05020838
743,4.127219914,5.508924555,2.236979222,76.22610918,87.92407471
520,2.82945809,6.411643712,3.328632956,75.71533437,86.52936671
547,1.99105066,5.159345903,3.158541048,86.21218258,86.71713393
568,2.66058104,8.023598072,2.359531979,80.89976356,75.51031784
653,2.405567735,7.188683297,1.232800909,75.46463702,69.09301115
1364,4.438202908,8.946956931,1.710244859,75.37188631,87.38877553
643,3.776330049,10.91945593,1.607333137,74.48784677,84.55491193
677,2.901497371,1.037127307,1.683077666,84.45512447,71.06766624
1176,2.588444974,6.911573869,2.287590478,76.8828968,86.54960536
782,4.445862655,11.82785416,1.764578465,75.0979842,71.52624762
527,3.907825045,6.576346429,2.392234969,74.84680085,73.63717948
453,2.877943346,4.808492102,3.276019402,75.40675711,69.56090949
478,4.354141999,4.178986146,2.867260896,75.97915711,84.22775778
422,2.181390307,3.263030381,2.346018507,73.10991284,81.52620837
508,3.47470785,6.456451759,1.294594261,76.17663131,74.87183773
531,3.69868181,7.395303686,2.875462858,74.49536935,71.97374572
650,4.469736236,3.852011624,3.12879538,77.17567782,82.88326459
1031,2.025026026,8.229717698,0.485104978,84.86615458,74.07512833
747,1.722408414,8.206797531,2.306974694,77.18617073,82.75583066
680,3.889223958,4.239514436,3.000433592,76.03808572,74.87503512
440,3.709031421,2.945656476,1.937990061,76.66199919,81.47769606
1423,2.739651074,7.337987163,1.238469673,75.72444365,78.55760504
879,3.16832918,1.964410873,2.093557681,75.79013358,74.12774995
725,4.70101606,8.616771823,2.662010023,76.27420854,78.41736785
927,4.717093661,6.433266372,2.634514824,76.65853588,82.58038196
766,2.857679335,5.013261326,2.704029917,75.91227293,76.35866779
818,5.397644751,6.131988084,3.316957104,77.21434426,69.53222638
687,3.194926199,6.362189797,1.163746692,76.86666523,71.68772704
510,4.890164631,5.880561234,1.838361604,81.21282284,84.03688939
764,3.940837082,6.832061793,2.686248963,78.51433104,85.65865745
501,3.293375875,8.037788734,4.776639443,74.58980644,78.13120631
1330,2.430690498,6.62577686,4.657788334,75.33261802,79.40817849
1281,3.024767696,6.217855286,3.071429929,75.57278692,87.53671015
489,3.719391341,6.194016927,2.067904936,78.01039026,89.0111232
498,2.647142614,7.629403017,1.249165971,77.40551031,72.43087331
833,2.259484193,5.146271923,2.143274468,77.36572448,85.30868306
518,3.394221175,7.606046994,2.824662963,75.57229805,79.0239431
710,2.497250159,5.708880165,1.106337441,76.57907762,73.69179916
643,3.880049775,7.233314039,2.449215126,76.92483207,78.88544421
533,6.168664129,3.179575469,1.365877236,78.03118373,79.36605018
841,3.388750796,8.606893148,2.182809232,77.54177822,68.60575394
1286,3.014882305,7.706397874,1.2493363,82.79729912,76.76180862
604,2.314148368,7.901633133,1.897350088,73.12729025,75.28316548
903,2.273917221,4.567221329,1.543197073,74.34715066,73.58349235
539,4.662042471,4.25991694,2.386211315,76.39783273,83.67923363
617,2.688422027,6.034544965,1.366743008,85.18191808,69.47062726
1398,2.331350653,9.947143241,5.407212621,74.22997971,88.30997313
1413,3.597927386,6.420913374,1.33537967,72.6310899,65.30966577
824,2.952601487,5.079833453,1.713193516,75.33047458,82.07372522
1062,3.488973444,5.629841861,1.649213341,75.73916167,81.64297858
727,3.229666143,9.371513231,1.822444461,76.99375267,83.48785071
1694,3.772280912,11.07112555,2.174929866,75.68910669,75.50529886
714,4.605333173,5.884323168,0.925961371,83.75514882,90.76266272
1282,2.728100095,5.769021642,2.589093827,75.47979458,75.15706526
1475,2.184002234,6.558548706,1.2654424,84.93348004,88.08860929
834,1.918167431,6.782092415,1.319241083,74.10541179,86.71160211
466,1.959643403,7.630782721,6.341496018,75.63805235,89.78999656
887,3.08364134,5.588579834,2.130974836,75.43030061,73.46376952
651,5.234179937,4.175674671,2.691245655,77.11258931,78.10712522
430,2.518882277,10.99146808,1.776370249,76.54898725,71.55566801
741,2.349615278,4.432721829,1.853521763,75.64592579,65.91394694
610,2.535006913,4.56886554,1.740176765,81.35015187,79.56755879
724,4.65276207,2.562733452,1.254395632,77.20692666,79.12647503
950,2.488532772,7.787692251,4.322435531,77.35656719,73.92098016
744,2.93398635,3.685772002,4.918295802,76.22334075,76.54224112
1348,5.530937937,3.619917196,1.241993341,75.01754864,76.59710683
1433,2.429851953,9.106691442,1.718330303,77.88315648,81.31693806
420,2.601225572,2.632606367,2.173108753,74.6780238,88.06133059
451,2.607890142,10.48333267,4.594584407,78.36468442,77.337311
600,2.920818948,5.676092599,1.298006792,76.0878562,80.7290024
648,1.929845223,7.745250072,1.627197865,81.28162848,90.57875638
1366,2.575344252,5.780744399,1.716902156,82.03378241,72.85699654
588,4.653905327,3.382438366,1.20319637,77.18003333,79.9790514
922,3.028136917,7.138049074,1.559280608,77.31989296,76.25106852
1132,4.431477685,11.97852389,1.107987343,78.63732643,85.292275
946,4.940324069,5.102030283,1.547905439,75.69856146,86.02821233
1204,3.275877922,6.371459459,4.595314246,87.45970852,87.68597849
1204,2.161743425,6.60963629,2.879192697,76.02047117,67.40648444
602,2.313769889,4.331014867,1.436442886,76.04910885,76.60706316
613,4.702312041,8.451387583,1.103915151,82.68872897,82.40641147
1041,2.383582757,8.002262041,2.501934417,76.22378479,76.28457592
850,4.324846453,4.729527725,1.917854091,74.8166929,78.99806797
599,2.823346238,6.855151025,1.882604131,74.42610394,63.75909995
1063,2.95081446,11.88618156,1.192207881,78.12703377,74.53617347
1344,2.265764201,4.865013663,2.207112865,80.69414287,75.42083432
552,2.792528428,4.856712706,2.765960712,79.76448155,74.17642595
1205,1.973464122,5.141576904,4.927160599,76.56463316,82.6299978
768,1.98469343,5.767271086,3.298759687,73.50798357,82.29877573
877,2.209699109,2.282618693,2.761159715,77.05394509,79.94815119
968,5.069016071,10.73942024,2.97436069,80.47363063,80.64470465
756,2.795454552,4.141878738,1.541337491,74.59079474,76.42680449
1098,5.20336813,4.675216561,2.067921265,73.64238767,69.15436338
1009,1.902113233,2.805940392,1.700013541,77.22772276,76.05244665
768,3.605990194,7.302601427,2.070247425,76.01302224,87.92723928
655,4.923522639,5.86156743,1.487982399,76.39945614,88.63624691
1457,2.55762585,5.856524037,2.098636005,87.27063259,79.27537997
996,3.249594202,8.400970732,3.807521116,76.00106204,70.00665193
1498,2.500590692,8.23066188,2.969963074,74.25978617,74.6525418
1382,4.711898262,6.113931025,1.890274193,77.1032858,77.40142074
1080,2.64752099,5.834779542,1.466905011,77.48527362,75.1332112
874,5.090963265,2.78121502,2.793587837,75.41981662,79.444129
462,3.245520083,7.825438017,3.042596151,76.13513552,66.17185145
715,2.533137303,7.111478564,4.88070235,77.73146869,73.46964979
1029,3.882524964,6.933716417,1.691726642,76.7070491,77.70945505
484,4.159954867,9.139441491,3.110431011,75.40212419,82.8598364
1316,4.141513235,5.175206967,1.859267142,77.3211417,88.05318463
453,3.673647661,7.387514739,3.911703333,75.96892029,71.7526585
612,2.64459832,5.584160823,2.147400698,79.68205279,90.30881753
618,5.336821243,8.672590065,1.735615658,75.54533568,76.95648992
534,2.087385561,6.621157856,2.390512821,81.4642639,80.32029952
759,1.998215263,6.690698153,2.975915076,76.41258527,78.51882813
1214,5.17566326,1.771719513,2.128718064,75.83283396,76.73822697
814,3.159342477,5.551390389,3.180498063,77.95522031,85.68445037
398,2.465809704,4.532660807,1.5796847,76.55275372,93.77942158
613,4.054231031,6.957341323,2.38219226,78.2695577,74.21798785
774,3.684048357,3.159582155,2.594806695,80.37935163,72.72811723
662,3.724060055,4.540668901,2.868170887,74.60991728,77.3787092
1047,4.003308024,6.062848257,1.68480267,76.8109669,72.0741787
1020,2.239750398,3.48533129,2.714207088,76.14835345,83.57776066
867,3.085954704,7.036371176,1.405476549,85.32669067,75.56315436
778,3.77062129,5.712575629,1.30491134,77.39997821,78.66519154
859,4.826789866,8.636633509,1.742022254,75.66767854,73.44053126
663,3.125111764,5.646860792,2.986291783,76.08573922,74.52458128
458,3.769907248,6.08070914,3.639428257,75.86174929,85.21559256
436,3.250800602,9.370327987,1.764545658,75.26451826,80.56409427
804,2.16211479,1.341143415,1.139856851,76.79293307,73.1008782
665,3.703948866,6.777779112,1.566110149,75.38366853,78.72310968
548,2.285039409,5.536658515,1.343144892,78.89204172,75.59951744
483,2.049330024,6.765178651,1.772879875,78.39481215,83.47022591
765,4.61588663,4.758454408,2.500055981,78.14490745,79.39444497
467,2.298065848,4.434370427,1.315530491,78.69872588,87.13445585
1233,4.195883587,4.5729261,2.853887041,82.35370488,85.52116086
535,2.43561856,4.133808226,3.633934219,75.72352615,70.85930406
505,4.819508308,3.138263844,3.99317889,77.03798033,73.08728794
774,1.578788816,6.276355402,2.893130632,77.04407686,77.01709128
1230,2.71322214,3.302988518,2.971489227,84.27313784,84.89215847
515,4.222138163,5.044156543,2.963894979,77.32341765,70.86119102
650,3.835159004,6.485089205,3.298852997,75.72381024,71.61250457
392,3.961606359,5.729889303,1.877326281,77.73237983,70.37151494
1093,3.043491372,4.495615455,1.555230882,76.9616245,81.42624614
606,2.787108684,7.399103748,3.074590697,76.41499224,68.37174529
801,3.510666108,6.683154238,1.212465864,74.2968826,77.52947749
1013,4.577946989,6.214517719,1.293277787,76.1410207,71.59808446
784,2.671718177,5.909397636,2.897564768,76.74116698,87.74807081
1603,3.797821418,7.942447937,1.51695546,78.15212937,79.16223569
628,2.727928795,5.158538095,1.842034033,78.5921197,72.95827116
